,TypeName,Inches,Ram,OpSys,Weight,Price,Screen Height,Screen Width,Cpu GHz,Cpu Name,Memory Type,Memory Size,CPU Company,Has GPU
1212,Gaming,17.3,16.0,Windows 10,2.43,103842.1872,1080,1920,2.6,Intel,Both,1280,Intel,1
1213,2 in 1 Convertible,15.6,8.0,Windows 10,2.191,53226.72,1080,1920,2.5,Intel,SSD,256,Intel,0
1214,Gaming,17.3,16.0,Windows 10,2.9,103842.72,1080,1920,2.8,Intel,Both,1280,Intel,1
1215,Netbook,11.6,2.0,Chrome OS,1.3,9270.72,768,1366,1.5,Intel,SSD,32,Intel,0
1216,Notebook,17.3,4.0,Windows 10,3.3,31861.44,900,1600,2.0,Intel,HDD,1024,Intel,1
1217,Notebook,17.3,8.0,No OS,2.8,28717.92,900,1600,2.5,Intel,HDD,1024,Intel,0
1218,Gaming,15.6,8.0,Windows 10,2.6,67772.16,1080,1920,2.6,Intel,Both,1152,Intel,1
1219,2 in 1 Convertible,14.0,8.0,Windows 10,1.2,61218.72,1080,1920,1.3,Intel,SSD,256,Intel,0
1220,Notebook,15.6,8.0,Windows 10,2.3,81465.12,1080,1920,2.6,Intel,SSD,256,Intel,0
1221,Gaming,15.6,8.0,Windows 10,2.2,78647.1408,1080,1920,2.6,Intel,Both,1152,Intel,1
1222,Notebook,15.6,6.0,Windows 10,2.1,28185.12,1080,1920,2.7,AMD,HDD,1024,AMD,1
1223,Ultrabook,12.5,8.0,Windows 7,1.26,91288.3536,1080,1920,2.4,Intel,SSD,256,Intel,0
1224,2 in 1 Convertible,15.0,4.0,Windows 10,2.08,27119.52,1080,1920,2.4,Intel,HDD,500,Intel,0
1225,Notebook,15.6,4.0,Windows 10,2.65,16463.52,768,1366,1.6,Intel,HDD,1024,Intel,0
1226,Ultrabook,13.3,8.0,Windows 10,1.29,78694.56,1800,3200,2.7,Intel,SSD,256,Intel,0
1227,Notebook,15.6,4.0,Linux,2.18,27804.7008,768,1366,2.5,Intel,HDD,1024,Intel,0
1228,Gaming,15.6,16.0,Windows 10,2.6,54825.12,1080,1920,2.6,Intel,Both,1152,Intel,1
1229,Gaming,15.6,8.0,Windows 10,2.2,61218.72,1080,1920,2.8,Intel,Both,1152,Intel,1
1230,Netbook,12.5,16.0,Windows 10,1.3,87912.0,1080,1920,2.5,Intel,SSD,512,Intel,0
1231,Gaming,14.0,16.0,Windows 10,1.95,186426.72,1080,1920,2.8,Intel,SSD,1024,Intel,1
1232,Notebook,15.6,8.0,Windows 10,2.3,24988.8528,768,1366,2.4,Intel,HDD,1024,Intel,0
1233,Gaming,17.3,16.0,Windows 10,2.7,85141.44,1080,1920,2.8,Intel,Both,1280,Intel,1
1234,Ultrabook,11.6,4.0,Mac OS X,1.08,51095.52,768,1366,1.6,Intel,Flash Storage,256,Intel,0
1235,Notebook,15.6,4.0,Windows 10,2.1,25467.84,1080,1920,2.0,Intel,HDD,1024,Intel,0
1236,Ultrabook,14.0,8.0,Windows 7,1.54,117119.5632,1440,2560,2.5,Intel,SSD,256,Intel,0
1237,Notebook,15.6,4.0,Windows 7,2.24,39267.36,768,1366,2.3,Intel,HDD,500,Intel,0
1238,Gaming,15.6,8.0,Windows 10,2.3,62284.32,1080,1920,2.6,Intel,Both,1152,Intel,1
1239,Notebook,13.3,16.0,Windows 10,1.4,79866.72,1080,1920,2.7,Intel,SSD,512,Intel,0
1240,Notebook,15.6,6.0,Windows 10,2.2,31838.5296,1080,1920,3.6,AMD,SSD,256,AMD,1
1241,Ultrabook,13.3,8.0,Windows 10,1.45,68198.4,1080,1920,2.5,Intel,SSD,256,Intel,0
1242,Notebook,15.6,4.0,Linux,2.4,19276.704,768,1366,2.0,Intel,HDD,500,Intel,0
1243,2 in 1 Convertible,17.3,16.0,Windows 10,2.77,95850.72,1080,1920,2.7,Intel,SSD,512,Intel,1
1244,Notebook,14.0,4.0,Windows 7,1.54,58607.46719999999,1080,1920,2.3,Intel,SSD,256,Intel,0
1245,Gaming,15.6,16.0,Windows 10,2.5,85248.0,1080,1920,2.8,Intel,Both,1280,Intel,1
1246,Notebook,14.0,4.0,Windows 10,1.6,46620.0,768,1366,2.5,Intel,HDD,500,Intel,0
1247,Gaming,15.6,16.0,Windows 10,2.34,123876.0,1080,1920,2.6,Intel,Both,1280,Intel,1
1248,Notebook,15.6,8.0,No OS,2.3,30529.44,1080,1920,2.5,Intel,SSD,256,Intel,0
1249,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,96596.64,1800,3200,1.2,Intel,SSD,256,Intel,0
1250,Notebook,15.6,4.0,Linux,2.2,17262.72,768,1366,1.6,Intel,HDD,500,Intel,0
1251,Notebook,15.6,4.0,Windows 10,1.86,21258.72,768,1366,2.5,AMD,HDD,500,AMD,1
1252,Notebook,15.6,6.0,Windows 10,2.4,30316.32,1080,1920,2.3,Intel,SSD,128,Intel,1
1253,Notebook,14.0,8.0,Windows 10,1.9,57116.16,1080,1920,2.3,Intel,SSD,256,Intel,0
1254,Notebook,15.6,4.0,Windows 10,2.2,23655.7872,768,1366,1.6,Intel,HDD,500,Intel,0
1255,Notebook,15.6,4.0,Windows 10,2.0,18061.92,768,1366,1.1,Intel,HDD,1024,Intel,0
1256,Gaming,17.3,16.0,Windows 10,4.0,101232.0,1080,1920,2.6,Intel,Both,1152,Intel,1
1257,Notebook,15.6,4.0,Windows 10,2.29,26107.2,768,1366,2.0,Intel,HDD,500,Intel,0
1258,Notebook,15.6,8.0,Windows 7,2.32,47685.6,1080,1920,2.5,Intel,Hybrid,1024,Intel,1
1259,Gaming,15.6,8.0,Windows 10,2.4,65481.12,1080,1920,2.6,Intel,Both,1152,Intel,1
1260,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,44382.7728,1080,1920,2.3,Intel,SSD,128,Intel,0
1261,Ultrabook,13.3,8.0,Windows 10,1.2,38841.12,1080,1920,0.9,Intel,SSD,512,Intel,0
1262,Notebook,15.6,6.0,Windows 10,2.3,24455.52,768,1366,2.4,Intel,HDD,1024,Intel,0
1263,Notebook,15.6,4.0,Linux,2.4,15397.92,768,1366,1.6,Intel,HDD,500,Intel,0
1264,Notebook,15.6,2.0,Windows 10,2.2,20193.12,768,1366,1.6,Intel,HDD,500,Intel,0
1265,Notebook,15.6,8.0,Windows 10,2.6,47898.72,1080,1920,2.6,Intel,HDD,1024,Intel,1
1266,Notebook,15.6,6.0,Windows 10,2.04,29303.4672,1080,1920,2.9,AMD,Hybrid,1024,AMD,1
1267,Notebook,15.6,8.0,Linux,2.3,42943.1472,768,1366,2.7,Intel,HDD,1024,Intel,1
1268,Netbook,11.6,2.0,Windows 10,1.17,11135.52,768,1366,1.6,Intel,Flash Storage,32,Intel,0
1269,Notebook,15.6,4.0,Windows 10,2.2,38378.6496,768,1366,2.5,Intel,HDD,500,Intel,1
1270,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,33992.64,1080,1920,2.5,Intel,SSD,128,Intel,0
1271,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,79866.72,1800,3200,2.5,Intel,SSD,512,Intel,0
1272,Notebook,14.0,2.0,Windows 10,1.5,12201.12,768,1366,1.6,Intel,Flash Storage,64,Intel,0
1273,Notebook,15.6,6.0,Windows 10,2.19,40705.92,768,1366,2.5,Intel,HDD,1024,Intel,1
1274,Notebook,15.6,4.0,Windows 10,2.2,19660.32,768,1366,1.6,Intel,HDD,500,Intel,0
1275,Ultrabook,13.3,8.0,Windows 10,1.2,38841.12,1080,1920,0.9,Intel,SSD,512,Intel,0
1276,Notebook,15.6,6.0,Windows 10,2.3,24455.52,768,1366,2.4,Intel,HDD,1024,Intel,0
1277,Notebook,15.6,4.0,Linux,2.4,15397.92,768,1366,1.6,Intel,HDD,500,Intel,0
1278,Notebook,15.6,2.0,Windows 10,2.2,20193.12,768,1366,1.6,Intel,HDD,500,Intel,0
1279,Notebook,15.6,8.0,Windows 10,2.6,47898.72,1080,1920,2.6,Intel,HDD,1024,Intel,1
1280,Notebook,15.6,6.0,Windows 10,2.04,29303.4672,1080,1920,2.9,AMD,Hybrid,1024,AMD,1
1281,Notebook,15.6,8.0,Linux,2.3,42943.1472,768,1366,2.7,Intel,HDD,1024,Intel,1
1282,Netbook,11.6,2.0,Windows 10,1.17,11135.52,768,1366,1.6,Intel,Flash Storage,32,Intel,0
1283,Notebook,15.6,4.0,Windows 10,2.2,38378.6496,768,1366,2.5,Intel,HDD,500,Intel,1
1284,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,33992.64,1080,1920,2.5,Intel,SSD,128,Intel,0
1285,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,79866.72,1800,3200,2.5,Intel,SSD,512,Intel,0
1286,Notebook,14.0,2.0,Windows 10,1.5,12201.12,768,1366,1.6,Intel,Flash Storage,64,Intel,0
1287,Notebook,15.6,6.0,Windows 10,2.19,40705.92,768,1366,2.5,Intel,HDD,1024,Intel,1
1288,Notebook,15.6,4.0,Windows 10,2.2,19660.32,768,1366,1.6,Intel,HDD,500,Intel,0
1289,Ultrabook,13.3,8.0,Windows 10,1.2,38841.12,1080,1920,0.9,Intel,SSD,512,Intel,0
1290,Notebook,15.6,6.0,Windows 10,2.3,24455.52,768,1366,2.4,Intel,HDD,1024,Intel,0
1291,Notebook,15.6,4.0,Linux,2.4,15397.92,768,1366,1.6,Intel,HDD,500,Intel,0
1292,Notebook,15.6,2.0,Windows 10,2.2,20193.12,768,1366,1.6,Intel,HDD,500,Intel,0
1293,Notebook,15.6,8.0,Windows 10,2.6,47898.72,1080,1920,2.6,Intel,HDD,1024,Intel,1
1294,Notebook,15.6,6.0,Windows 10,2.04,29303.4672,1080,1920,2.9,AMD,Hybrid,1024,AMD,1
1295,Notebook,15.6,8.0,Linux,2.3,42943.1472,768,1366,2.7,Intel,HDD,1024,Intel,1
1296,Netbook,11.6,2.0,Windows 10,1.17,11135.52,768,1366,1.6,Intel,Flash Storage,32,Intel,0
1297,Notebook,15.6,4.0,Windows 10,2.2,38378.6496,768,1366,2.5,Intel,HDD,500,Intel,1
1298,2 in 1 Convertible,14.0,4.0,Windows 10,1.8,33992.64,1080,1920,2.5,Intel,SSD,128,Intel,0
1299,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,79866.72,1800,3200,2.5,Intel,SSD,512,Intel,0
1300,Notebook,14.0,2.0,Windows 10,1.5,12201.12,768,1366,1.6,Intel,Flash Storage,64,Intel,0
1301,Notebook,15.6,6.0,Windows 10,2.19,40705.92,768,1366,2.5,Intel,HDD,1024,Intel,1
1302,Notebook,15.6,4.0,Windows 10,2.2,19660.32,768,1366,1.6,Intel,HDD,500,Intel,0
