season,year,month,hour,holiday,workingday,weather,temp,feel_temp,humidity,windspeed,count
Fall,2011,June,1,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,6.0032,12
Fall,2011,June,2,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,6.0032,2
Fall,2011,June,3,No,Tuesday,Severe Weather,26.240000000000002,28.79,0.89,0.0,1
Fall,2011,June,4,No,Tuesday,Severe Weather,25.419999999999998,28.03,0.88,11.0014,3
Fall,2011,June,5,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,8.9981,3
Fall,2011,June,6,No,Tuesday,Severe Weather,24.599999999999998,28.79,0.78,8.9981,26
Fall,2011,June,7,No,Tuesday,Severe Weather,22.96,26.515,0.88,12.998,46
Fall,2011,June,8,No,Tuesday,Severe Weather,22.96,26.515,0.83,12.998,221
Fall,2011,June,9,No,Tuesday,Precipitation with Clouds,24.599999999999998,28.79,0.78,16.997899999999998,219
Fall,2011,June,10,No,Tuesday,Precipitation with Clouds,24.599999999999998,28.79,0.78,16.997899999999998,91
Fall,2011,June,11,No,Tuesday,Precipitation with Clouds,24.599999999999998,28.79,0.78,7.0015,94
Fall,2011,June,12,No,Tuesday,Precipitation with Clouds,25.419999999999998,30.305,0.69,7.0015,162
Fall,2011,June,13,No,Tuesday,Clear Skies,26.240000000000002,30.305,0.65,7.0015,179
Fall,2011,June,14,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.61,7.0015,175
Fall,2011,June,15,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.61,8.9981,205
Fall,2011,June,16,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.58,11.0014,299
Fall,2011,June,17,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.54,0.0,565
Fall,2011,June,18,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.61,16.997899999999998,538
Fall,2011,June,19,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.65,15.001299999999999,431
Fall,2011,June,20,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.69,15.001299999999999,316
Fall,2011,June,21,No,Tuesday,Clear Skies,26.240000000000002,30.305,0.73,11.0014,206
Fall,2011,June,22,No,Tuesday,Precipitation with Clouds,26.240000000000002,30.305,0.73,15.001299999999999,130
Fall,2011,June,23,No,Tuesday,Clear Skies,25.419999999999998,29.544999999999998,0.78,16.997899999999998,60
Springer,2011,June,0,No,Tuesday,Clear Skies,25.419999999999998,29.544999999999998,0.78,11.0014,33
Springer,2011,June,1,No,Tuesday,Severe Weather,25.419999999999998,29.544999999999998,0.78,11.0014,14
Springer,2011,June,2,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,11.0014,6
Springer,2011,June,3,No,Tuesday,Severe Weather,25.419999999999998,28.79,0.83,11.0014,2
Springer,2011,June,4,No,Tuesday,Precipitation with Clouds,24.599999999999998,27.275,0.88,7.0015,9
Springer,2011,June,5,No,Tuesday,Precipitation with Clouds,24.599999999999998,27.275,0.88,8.9981,25
Springer,2011,June,6,No,Tuesday,Precipitation with Clouds,24.599999999999998,27.275,0.88,8.9981,115
Springer,2011,June,7,No,Tuesday,Precipitation with Clouds,24.599999999999998,25.759999999999998,0.94,0.0,309
Springer,2011,June,8,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.03,0.88,7.0015,401
Springer,2011,June,9,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.03,0.88,16.997899999999998,275
Springer,2011,June,10,No,Tuesday,Precipitation with Clouds,26.240000000000002,28.79,0.83,12.998,161
Springer,2011,June,11,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,11.0014,171
Springer,2011,June,12,No,Tuesday,Clear Skies,28.7,33.335,0.74,11.0014,189
Springer,2011,June,13,No,Tuesday,Clear Skies,30.34,34.85,0.66,11.0014,207
Springer,2011,June,14,No,Tuesday,Clear Skies,31.16,35.605,0.62,15.001299999999999,152
Springer,2011,June,15,No,Tuesday,Clear Skies,31.98,37.12,0.59,16.997899999999998,170
Springer,2011,June,16,No,Tuesday,Clear Skies,32.800000000000004,38.635000000000005,0.59,15.001299999999999,335
Springer,2011,June,17,No,Tuesday,Clear Skies,31.98,37.88,0.66,15.001299999999999,572
Springer,2011,June,18,No,Tuesday,Precipitation with Clouds,31.16,36.364999999999995,0.7,16.997899999999998,536
Springer,2011,June,19,No,Tuesday,Precipitation with Clouds,30.34,35.605,0.74,15.001299999999999,425
Springer,2011,June,20,No,Tuesday,Severe Weather,30.34,34.85,0.7,15.001299999999999,326
Springer,2011,June,21,No,Tuesday,Clear Skies,29.52,34.85,0.74,12.998,229
Springer,2011,June,22,No,Tuesday,Clear Skies,28.7,33.335,0.79,7.0015,109
Springer,2011,June,23,No,Tuesday,Clear Skies,28.7,33.335,0.74,7.0015,64
Springer,2011,June,0,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,12.998,33
Springer,2011,June,1,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,8.9981,21
Springer,2011,June,2,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,0.0,7
Springer,2011,June,3,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,8.9981,7
Springer,2011,June,4,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.83,0.0,11
Springer,2011,June,5,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,0.0,23
Springer,2011,June,6,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,0.0,122
Springer,2011,June,7,No,Tuesday,Clear Skies,28.7,33.335,0.79,0.0,311
Springer,2011,June,8,No,Tuesday,Clear Skies,29.52,34.85,0.74,7.0015,423
Springer,2011,June,9,No,Tuesday,Clear Skies,29.52,34.85,0.79,11.0014,219
Springer,2011,June,10,No,Tuesday,Clear Skies,30.34,34.85,0.7,16.997899999999998,135
Springer,2011,June,11,No,Tuesday,Clear Skies,30.34,34.85,0.7,11.0014,145
Springer,2011,June,12,No,Tuesday,Precipitation with Clouds,32.800000000000004,38.635000000000005,0.59,15.001299999999999,188
Springer,2011,June,13,No,Tuesday,Precipitation with Clouds,33.62,39.395,0.56,16.997899999999998,147
Springer,2011,June,14,No,Tuesday,Precipitation with Clouds,33.62,38.635000000000005,0.52,19.0012,145
Springer,2011,June,15,No,Tuesday,Precipitation with Clouds,33.62,39.395,0.56,19.0012,146
Springer,2011,June,16,No,Tuesday,Precipitation with Clouds,33.62,40.15,0.59,22.0028,258
Springer,2011,June,17,No,Tuesday,Precipitation with Clouds,32.800000000000004,37.88,0.55,26.0027,529
Springer,2011,June,18,No,Tuesday,Precipitation with Clouds,32.800000000000004,38.635000000000005,0.59,16.997899999999998,513
Springer,2011,June,19,No,Tuesday,Precipitation with Clouds,32.800000000000004,37.12,0.52,16.997899999999998,342
Springer,2011,June,20,No,Tuesday,Clear Skies,30.34,35.605,0.74,8.9981,282
Springer,2011,June,21,No,Tuesday,Clear Skies,30.34,35.605,0.79,11.0014,247
Springer,2011,June,22,No,Tuesday,Precipitation with Clouds,29.52,34.85,0.79,12.998,148
Springer,2011,June,23,No,Tuesday,Precipitation with Clouds,29.52,34.85,0.79,15.001299999999999,105
Springer,2011,June,0,No,Tuesday,Clear Skies,29.52,34.85,0.79,15.001299999999999,49
Springer,2011,June,1,No,Tuesday,Clear Skies,29.52,34.85,0.74,15.001299999999999,31
Springer,2011,June,2,No,Tuesday,Clear Skies,29.52,34.85,0.74,15.001299999999999,4
Springer,2011,June,3,No,Tuesday,Precipitation with Clouds,29.52,34.85,0.74,11.0014,5
Springer,2011,June,4,No,Tuesday,Precipitation with Clouds,28.7,33.335,0.79,8.9981,7
Springer,2011,June,5,No,Tuesday,Clear Skies,29.52,34.85,0.74,11.0014,24
Springer,2011,June,6,No,Tuesday,Clear Skies,29.52,34.85,0.74,11.0014,100
Springer,2011,June,7,No,Tuesday,Precipitation with Clouds,29.52,34.85,0.74,8.9981,327
Springer,2011,June,8,No,Tuesday,Precipitation with Clouds,30.34,34.85,0.7,12.998,432
Springer,2011,June,9,No,Tuesday,Precipitation with Clouds,30.34,34.85,0.7,8.9981,227
Springer,2011,June,10,No,Tuesday,Precipitation with Clouds,31.16,36.364999999999995,0.66,8.9981,127
Springer,2011,June,11,No,Tuesday,Severe Weather,31.16,36.364999999999995,0.66,16.997899999999998,136
Springer,2011,June,12,No,Tuesday,Precipitation with Clouds,31.16,36.364999999999995,0.66,19.0012,160
Springer,2011,June,13,No,Tuesday,Precipitation with Clouds,31.16,35.605,0.62,19.0012,186
Springer,2011,June,14,No,Tuesday,Precipitation with Clouds,31.16,36.364999999999995,0.66,19.999499999999998,149
Springer,2011,June,15,No,Tuesday,Precipitation with Clouds,31.16,34.85,0.52,23.9994,189
Springer,2011,June,16,No,Tuesday,Precipitation with Clouds,30.34,34.089999999999996,0.62,19.999499999999998,275
Springer,2011,June,17,No,Tuesday,Precipitation with Clouds,29.52,34.089999999999996,0.7,23.9994,569
Springer,2011,June,18,No,Tuesday,Clear Skies,29.52,34.089999999999996,0.7,27.999299999999998,540
Springer,2011,June,19,No,Tuesday,Clear Skies,29.52,34.089999999999996,0.7,23.9994,400
Springer,2011,June,20,No,Tuesday,Clear Skies,28.7,33.335,0.74,15.001299999999999,352
Springer,2011,June,21,No,Tuesday,Clear Skies,28.7,33.335,0.74,12.998,234
Springer,2011,June,22,No,Tuesday,Precipitation with Clouds,28.7,33.335,0.74,15.001299999999999,162
Springer,2011,June,23,No,Tuesday,Clear Skies,28.7,33.335,0.74,19.0012,105
Springer,2011,June,0,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.79,12.998,63
Springer,2011,June,1,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,22.0028,28
Springer,2011,June,2,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,22.0028,14
Springer,2011,June,3,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,11.0014,5
Springer,2011,June,4,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,6.0032,9
Springer,2011,June,5,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.89,6.0032,20
Springer,2011,June,6,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,8.9981,91
Springer,2011,June,7,No,Tuesday,Precipitation with Clouds,27.060000000000002,30.305,0.83,15.001299999999999,268
Springer,2011,June,8,No,Tuesday,Clear Skies,28.7,33.335,0.74,15.001299999999999,466
Springer,2011,June,9,No,Tuesday,Clear Skies,30.34,34.089999999999996,0.62,8.9981,231
Springer,2011,June,10,No,Tuesday,Clear Skies,32.800000000000004,36.364999999999995,0.43,19.0012,145
Springer,2011,June,11,No,Tuesday,Clear Skies,32.800000000000004,35.605,0.38,22.0028,203
Springer,2011,June,12,No,Tuesday,Clear Skies,32.800000000000004,35.605,0.41,19.0012,201
Springer,2011,June,13,No,Tuesday,Clear Skies,32.800000000000004,35.605,0.36,15.001299999999999,221
Springer,2011,June,14,No,Tuesday,Clear Skies,31.98,34.85,0.43,19.0012,229
Springer,2011,June,15,No,Tuesday,Clear Skies,33.62,36.364999999999995,0.34,26.0027,216
Springer,2011,June,16,No,Tuesday,Clear Skies,32.800000000000004,34.85,0.33,27.999299999999998,327
Springer,2011,June,17,No,Tuesday,Clear Skies,31.16,33.335,0.37,16.997899999999998,557
Springer,2011,June,18,No,Tuesday,Clear Skies,31.16,33.335,0.37,19.999499999999998,452
Springer,2011,June,19,No,Tuesday,Clear Skies,30.34,32.574999999999996,0.4,15.001299999999999,385
Springer,2011,June,20,No,Tuesday,Clear Skies,29.52,32.574999999999996,0.45,11.0014,288
Springer,2011,June,21,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.48,8.9981,233
Springer,2011,June,22,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.48,0.0,167
Springer,2011,June,23,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.51,8.9981,172
Springer,2011,June,0,No,Monday,Clear Skies,27.880000000000003,31.819999999999997,0.47,11.0014,116
Springer,2011,June,1,No,Monday,Clear Skies,27.060000000000002,31.06,0.5,11.0014,95
Springer,2011,June,2,No,Monday,Precipitation with Clouds,27.060000000000002,31.06,0.5,12.998,59
Springer,2011,June,3,No,Monday,Clear Skies,26.240000000000002,31.06,0.57,12.998,39
Springer,2011,June,4,No,Monday,Clear Skies,26.240000000000002,31.06,0.57,12.998,11
Springer,2011,June,5,No,Monday,Clear Skies,25.419999999999998,30.305,0.61,8.9981,14
Springer,2011,June,6,No,Monday,Clear Skies,26.240000000000002,31.06,0.57,15.001299999999999,29
Springer,2011,June,7,No,Monday,Clear Skies,26.240000000000002,31.06,0.57,19.0012,42
Springer,2011,June,8,No,Monday,Clear Skies,28.7,32.574999999999996,0.48,16.997899999999998,112
Springer,2011,June,9,No,Monday,Clear Skies,29.52,32.574999999999996,0.45,16.997899999999998,186
Springer,2011,June,10,No,Monday,Clear Skies,29.52,32.574999999999996,0.45,12.998,302
Springer,2011,June,11,No,Monday,Clear Skies,30.34,33.335,0.42,0.0,331
Springer,2011,June,12,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,19.0012,392
Springer,2011,June,13,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,19.0012,371
Springer,2011,June,14,No,Monday,Clear Skies,30.34,33.335,0.45,19.999499999999998,383
Springer,2011,June,15,No,Monday,Clear Skies,30.34,33.335,0.45,0.0,392
Springer,2011,June,16,No,Monday,Clear Skies,31.16,34.089999999999996,0.43,19.999499999999998,410
Springer,2011,June,17,No,Monday,Clear Skies,30.34,33.335,0.42,15.001299999999999,399
Springer,2011,June,18,No,Monday,Clear Skies,29.52,32.574999999999996,0.45,16.997899999999998,307
Springer,2011,June,19,No,Monday,Clear Skies,29.52,33.335,0.48,19.0012,375
Springer,2011,June,20,No,Monday,Clear Skies,28.7,32.574999999999996,0.48,12.998,269
Springer,2011,June,21,No,Monday,Clear Skies,27.880000000000003,31.819999999999997,0.51,11.0014,202
Springer,2011,June,22,No,Monday,Clear Skies,27.880000000000003,31.819999999999997,0.47,12.998,187
Springer,2011,June,23,No,Monday,Precipitation with Clouds,27.060000000000002,31.06,0.5,19.999499999999998,179
Springer,2011,June,0,No,Monday,Clear Skies,26.240000000000002,31.06,0.53,0.0,115
Springer,2011,June,1,No,Monday,Clear Skies,26.240000000000002,31.06,0.53,7.0015,90
Springer,2011,June,2,No,Monday,Clear Skies,25.419999999999998,31.06,0.57,7.0015,87
Springer,2011,June,3,No,Monday,Clear Skies,24.599999999999998,30.305,0.64,7.0015,34
Springer,2011,June,4,No,Monday,Clear Skies,24.599999999999998,30.305,0.64,6.0032,11
Springer,2011,June,5,No,Monday,Clear Skies,24.599999999999998,30.305,0.64,0.0,12
Springer,2011,June,6,No,Monday,Clear Skies,24.599999999999998,30.305,0.64,0.0,20
Springer,2011,June,7,No,Monday,Clear Skies,25.419999999999998,30.305,0.61,0.0,51
Springer,2011,June,8,No,Monday,Clear Skies,26.240000000000002,31.06,0.61,12.998,107
Springer,2011,June,9,No,Monday,Clear Skies,27.060000000000002,31.06,0.54,6.0032,206
Springer,2011,June,10,No,Monday,Clear Skies,29.52,33.335,0.48,7.0015,332
Springer,2011,June,11,No,Monday,Clear Skies,29.52,32.574999999999996,0.45,8.9981,346
Springer,2011,June,12,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,11.0014,443
Springer,2011,June,13,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,0.0,442
Springer,2011,June,14,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,8.9981,443
Springer,2011,June,15,No,Monday,Clear Skies,30.34,32.574999999999996,0.4,0.0,403
Springer,2011,June,16,No,Monday,Clear Skies,30.34,33.335,0.42,12.998,455
Springer,2011,June,17,No,Monday,Precipitation with Clouds,29.52,32.574999999999996,0.42,11.0014,421
Springer,2011,June,18,No,Monday,Precipitation with Clouds,29.52,32.574999999999996,0.45,16.997899999999998,382
Springer,2011,June,19,No,Monday,Precipitation with Clouds,29.52,33.335,0.48,8.9981,317
Springer,2011,June,20,No,Monday,Precipitation with Clouds,28.7,32.574999999999996,0.48,7.0015,213
Springer,2011,June,21,No,Monday,Precipitation with Clouds,28.7,32.574999999999996,0.54,7.0015,183
Springer,2011,June,22,No,Monday,Clear Skies,28.7,32.574999999999996,0.51,0.0,114
Springer,2011,June,23,No,Monday,Clear Skies,28.7,32.574999999999996,0.54,6.0032,78
Springer,2011,June,0,No,Tuesday,Severe Weather,26.240000000000002,30.305,0.73,19.0012,32
Springer,2011,June,1,No,Tuesday,Precipitation with Clouds,25.419999999999998,29.544999999999998,0.78,8.9981,15
Springer,2011,June,2,No,Tuesday,Severe Weather,25.419999999999998,29.544999999999998,0.78,8.9981,6
Springer,2011,June,3,No,Tuesday,Severe Weather,25.419999999999998,29.544999999999998,0.78,8.9981,2
Springer,2011,June,4,No,Tuesday,Precipitation with Clouds,24.599999999999998,28.03,0.83,11.0014,9
Springer,2011,June,5,No,Tuesday,Precipitation with Clouds,25.419999999999998,28.79,0.83,11.0014,22
Springer,2011,June,6,No,Tuesday,Precipitation with Clouds,25.419999999999998,29.544999999999998,0.78,11.0014,94
Springer,2011,June,7,No,Tuesday,Precipitation with Clouds,26.240000000000002,30.305,0.73,15.001299999999999,261
Springer,2011,June,8,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.74,12.998,447
Springer,2011,June,9,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.54,0.0,187
Springer,2011,June,10,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.54,8.9981,150
Springer,2011,June,11,No,Tuesday,Precipitation with Clouds,28.7,32.574999999999996,0.58,0.0,150
Springer,2011,June,12,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.54,0.0,170
Springer,2011,June,13,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.58,15.001299999999999,164
Springer,2011,June,14,No,Tuesday,Precipitation with Clouds,29.52,33.335,0.58,6.0032,158
Springer,2011,June,15,No,Tuesday,Precipitation with Clouds,30.34,34.089999999999996,0.55,0.0,202
Springer,2011,June,16,No,Tuesday,Clear Skies,30.34,34.089999999999996,0.55,7.0015,275
Springer,2011,June,17,No,Tuesday,Clear Skies,30.34,34.089999999999996,0.55,8.9981,604
Springer,2011,June,18,No,Tuesday,Clear Skies,30.34,33.335,0.51,0.0,591
Springer,2011,June,19,No,Tuesday,Clear Skies,29.52,34.089999999999996,0.62,12.998,396
Springer,2011,June,20,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,7.0015,305
Springer,2011,June,21,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.65,0.0,242
Springer,2011,June,22,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.69,0.0,145
Springer,2011,June,23,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.69,0.0,81
Springer,2011,June,0,No,Tuesday,Precipitation with Clouds,27.060000000000002,30.305,0.78,8.9981,30
Springer,2011,June,1,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.74,0.0,13
Springer,2011,June,2,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.74,0.0,11
Springer,2011,June,3,No,Tuesday,Precipitation with Clouds,27.060000000000002,31.06,0.74,0.0,2
Springer,2011,June,4,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.74,0.0,8
Springer,2011,June,5,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.78,0.0,21
Springer,2011,June,6,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,11.0014,124
Springer,2011,June,7,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.83,12.998,347
Springer,2011,June,8,No,Tuesday,Clear Skies,28.7,33.335,0.79,11.0014,456
Springer,2011,June,9,No,Tuesday,Clear Skies,30.34,34.85,0.7,0.0,246
Springer,2011,June,10,No,Tuesday,Clear Skies,32.800000000000004,37.12,0.49,11.0014,157
Springer,2011,June,11,No,Tuesday,Clear Skies,33.62,37.88,0.46,0.0,167
Springer,2011,June,12,No,Tuesday,Clear Skies,34.44,38.635000000000005,0.47,15.001299999999999,202
Springer,2011,June,13,No,Tuesday,Clear Skies,34.44,37.88,0.44,0.0,189
Springer,2011,June,14,No,Tuesday,Clear Skies,35.26,39.395,0.44,15.001299999999999,160
Springer,2011,June,15,No,Tuesday,Clear Skies,35.26,39.395,0.41,0.0,166
Springer,2011,June,16,No,Tuesday,Clear Skies,35.26,40.15,0.47,19.0012,261
Springer,2011,June,17,No,Tuesday,Severe Weather,33.62,39.395,0.56,19.0012,579
Springer,2011,June,18,No,Tuesday,Severe Weather,32.800000000000004,37.88,0.55,19.999499999999998,504
Springer,2011,June,19,No,Tuesday,Precipitation with Clouds,30.34,34.089999999999996,0.58,31.0009,299
Springer,2011,June,20,No,Tuesday,Clear Skies,30.34,34.089999999999996,0.62,0.0,296
Springer,2011,June,21,No,Tuesday,Clear Skies,30.34,34.85,0.66,19.0012,195
Springer,2011,June,22,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.7,19.999499999999998,134
Springer,2011,June,23,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.7,19.0012,81
Springer,2011,June,0,No,Tuesday,Precipitation with Clouds,27.880000000000003,31.819999999999997,0.79,19.0012,36
Springer,2011,June,1,No,Tuesday,Clear Skies,27.880000000000003,31.819999999999997,0.79,19.999499999999998,28
Springer,2011,June,2,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,15.001299999999999,16
Springer,2011,June,3,No,Tuesday,Precipitation with Clouds,27.060000000000002,30.305,0.83,7.0015,5
Springer,2011,June,4,No,Tuesday,Clear Skies,27.060000000000002,30.305,0.83,7.0015,5
Springer,2011,June,5,No,Tuesday,Clear Skies,26.240000000000002,28.79,0.83,12.998,22
Springer,2011,June,6,No,Tuesday,Clear Skies,27.060000000000002,31.06,0.69,19.999499999999998,116
Springer,2011,June,7,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.54,15.001299999999999,336
Springer,2011,June,8,No,Tuesday,Clear Skies,28.7,32.574999999999996,0.48,19.0012,540
Springer,2011,June,9,No,Tuesday,Clear Skies,29.52,32.574999999999996,0.45,26.0027,221
Springer,2011,June,10,No,Tuesday,Clear Skies,30.34,33.335,0.42,19.0012,126
Springer,2011,June,11,No,Tuesday,Clear Skies,31.16,33.335,0.35,15.001299999999999,170
Springer,2011,June,12,No,Tuesday,Clear Skies,31.16,33.335,0.35,16.997899999999998,243
Springer,2011,June,13,No,Tuesday,Clear Skies,32.800000000000004,34.85,0.31,22.0028,231
Springer,2011,June,14,No,Tuesday,Clear Skies,32.800000000000004,34.85,0.31,12.998,188
Springer,2011,June,15,No,Tuesday,Clear Skies,33.62,35.605,0.3,11.0014,189
