mal_id,mal_id_recomm,votes
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
759,3358,2
759,2154,2
759,10162,2
759,20853,1
759,35851,1
759,53411,1
759,38826,1
759,1033,1
759,28851,1
759,40052,1
759,47,1
759,6746,1
759,8142,1
759,1,1
759,1943,1
759,49909,1
759,2236,1
759,387,1
759,36296,1
759,1210,1
759,45620,1
759,12355,1
329,1210,10
329,12431,5
329,1,5
329,1747,3
329,3613,3
329,25835,3
329,1034,3
329,48471,2
329,237,2
329,324,2
329,1462,2
329,113,2
329,37435,2
329,30,2
329,1312,2
329,37914,2
329,7279,2
329,344,2
329,1942,2
329,593,2
329,798,2
329,9289,1
329,820,1
329,477,1
329,3001,1
329,387,1
329,120,1
329,256,1
329,245,1
329,9253,1
329,85,1
329,40056,1
329,35968,1
329,1288,1
329,32032,1
329,35839,1
329,709,1
329,3014,1
329,323,1
329,2929,1
329,1941,1
329,267,1
329,27775,1
329,58,1
329,1033,1
329,1186,1
329,4618,1
329,569,1
329,71,1
329,483,1
329,31433,1
329,467,1
329,2164,1
329,39531,1
329,12413,1
329,16,1
329,342,1
329,3167,1
329,290,1
60,1482,11
60,5530,9
60,121,9
60,68,7
60,27,7
60,9919,6
60,249,4
60,1250,3
60,1699,3
60,270,2
60,2001,2
60,1498,2
60,38000,2
60,5114,2
60,5525,2
60,356,2
60,226,2
60,98,2
60,6,1
60,6758,1
60,6547,1
60,129,1
60,122,1
60,6444,1
60,10161,1
60,10260,1
60,16009,1
60,1536,1
60,1557,1
60,3588,1
60,476,1
60,9756,1
60,48556,1
60,21177,1
60,15809,1
60,61,1
60,34599,1
60,8425,1
60,8074,1
60,587,1
60,4981,1
60,100,1
60,6500,1
60,5504,1
60,104,1
60,5079,1
60,251,1
60,2153,1
60,860,1
60,1726,1
60,177,1
60,3457,1
60,355,1
60,4581,1
60,1535,1
60,1607,1
60,45,1
60,1108,1
60,1571,1
267,33,27
267,32998,10
267,5682,10
267,6,10
267,889,7
267,270,7
267,26,6
267,777,5
267,6114,5
267,25183,5
267,1726,5
267,239,4
267,958,3
267,42310,3
267,2698,2
267,36649,2
267,226,2
267,4725,2
267,6920,2
267,2025,2
267,1,2
267,198,2
267,2251,2
267,24439,1
267,1604,1
267,1292,1
267,42307,1
267,3407,1
267,10132,1
267,50,1
267,3840,1
267,483,1
267,411,1
267,1575,1
267,40613,1
267,400,1
267,168,1
267,329,1
267,1703,1
267,3446,1
267,43,1
267,2161,1
267,323,1
267,5593,1
267,134,1
134,387,9
134,50709,8
134,5682,7
134,272,5
134,20787,5
134,226,5
134,19,5
134,529,4
134,30,4
134,33352,3
134,320,3
134,3667,3
134,9756,3
134,889,3
134,12413,2
134,33502,2
134,4581,2
134,12317,2
134,2251,2
134,486,2
134,282,2
134,160,2
134,1818,1
134,43299,1
134,34542,1
134,9479,1
134,339,1
134,934,1
134,37991,1
134,8074,1
134,46604,1
134,8917,1
134,424,1
134,6,1
134,1347,1
134,35240,1
134,24765,1
134,33489,1
134,34599,1
134,5356,1
134,1889,1
134,2025,1
134,3420,1
134,68,1
134,9989,1
134,477,1
134,221,1
134,32615,1
134,2589,1
134,483,1
134,1604,1
134,1678,1
134,267,1
134,43,1
134,27387,1
134,3089,1
134,270,1
134,3323,1
169,356,9
169,2593,6
169,1965,4
169,226,3
169,6747,3
169,258,2
169,3782,2
169,5205,2
169,3457,2
169,343,2
169,5079,1
169,934,1
169,11005,1
169,20785,1
169,1508,1
169,44,1
169,5039,1
169,11111,1
169,147,1
169,10087,1
169,7662,1
169,2404,1
169,1554,1
169,4581,1
169,469,1
169,4898,1
169,2926,1
169,188,1
169,1696,1
169,4975,1
169,10793,1
147,2476,24
147,18245,7
147,2924,7
147,4181,7
147,390,6
147,529,6
147,587,4
147,9989,4
147,17895,4
147,17741,4
147,2926,3
147,2167,3
147,811,3
147,1689,3
147,1530,3
147,634,3
147,2129,3
147,877,2
147,32949,2
147,101,2
147,1222,2
147,15085,2
147,169,1
147,8676,1
147,1555,1
147,3299,1
147,144,1
147,362,1
147,4720,1
147,322,1
147,14813,1
147,37982,1
147,34984,1
147,401,1
147,21845,1
147,16067,1
147,79,1
147,4789,1
147,1734,1
147,670,1
147,6408,1
147,50,1
147,361,1
147,325,1
147,1695,1
147,2034,1
147,849,1
147,216,1
147,667,1
147,622,1
114,11843,17
114,3702,10
114,918,9
114,32542,7
114,582,6
114,24,5
114,9513,5
114,33255,4
114,2605,4
114,10165,4
114,66,4
114,245,3
114,268,3
114,10216,3
114,7647,3
114,5251,3
114,2903,3
114,43692,3
114,1050,3
114,30240,2
114,1887,2
114,379,2
114,1196,2
114,16317,2
114,357,1
114,2963,1
114,8939,1
114,5005,1
114,9834,1
114,12679,1
114,10711,1
114,18139,1
114,37171,1
114,33274,1
114,51940,1
114,20899,1
114,31174,1
114,35330,1
114,851,1
114,36267,1
114,72,1
114,41266,1
114,9969,1
114,12321,1
114,870,1
114,3228,1
114,914,1
114,2518,1
114,564,1
114,6031,1
114,33392,1
114,227,1
114,36873,1
114,15417,1
114,10359,1
114,8795,1
114,253,1
114,10838,1
114,16241,1
451,463,1
193,2993,4
193,23945,3
193,576,3
193,18897,2
193,9936,2
193,4214,2
193,40436,1
193,32105,1
193,14749,1
193,3455,1
193,189,1
193,539,1
193,157,1
193,2369,1
193,204,1
193,1570,1
193,4063,1
1050,918,5
1050,379,4
1050,114,3
1050,564,2
1050,516,2
1050,582,2
1050,24,2
1050,15751,2
1050,15125,1
1050,5830,1
1050,10165,1
1050,229,1
1050,34745,1
1050,5005,1
1050,34009,1
1050,21,1
1050,20899,1
1050,19157,1
1050,14719,1
1050,2503,1
1050,6030,1
1050,1261,1
1050,1685,1
1050,20057,1
1050,357,1
1050,1738,1
1050,11341,1
1050,30276,1
1050,375,1
1050,23251,1
1050,11843,1
1050,7647,1
594,4147,1
966,1281,3
966,5830,2
966,1060,2
966,12979,2
966,2004,2
966,951,2
966,2075,1
966,3545,1
966,31174,1
966,8687,1
966,66,1
966,210,1
966,35222,1
966,30276,1
966,8795,1
966,1887,1
966,6116,1
966,379,1
966,1261,1
966,6574,1
966,227,1
966,6629,1
966,3006,1
966,415,1
731,1088,2
731,8939,2
731,40480,2
731,34240,1
731,5016,1
731,3685,1
731,32633,1
731,2561,1
731,11867,1
731,3525,1
731,8936,1
731,4705,1
731,227,1
731,1490,1
731,2182,1
731,1504,1
731,6666,1
731,6513,1
209,31478,2
209,2025,2
209,341,2
209,8337,2
209,8915,1
209,55,1
209,35240,1
209,121,1
209,31157,1
209,150,1
209,13125,1
209,132,1
209,189,1
209,6758,1
209,799,1
209,435,1
209,252,1
209,68,1
209,23283,1
209,3613,1
209,1575,1
209,650,1
209,6213,1
209,98,1
209,17831,1
209,2564,1
394,189,2
394,20541,1
161,6895,8
161,45,7
161,1576,4
161,13115,2
161,918,2
161,1977,2
161,3655,1
161,20,1
161,37520,1
161,205,1
161,14347,1
161,67,1
161,38000,1
161,44,1
161,340,1
161,61,1
161,419,1
161,17505,1
385,26,4
385,2025,4
385,790,4
385,30,4
385,182,1
385,10793,1
385,22319,1
385,326,1
385,369,1
385,19,1
385,31904,1
385,1508,1
385,43760,1
385,33,1
385,165,1
385,1517,1
385,5039,1
385,1601,1
385,1243,1
385,944,1
385,339,1
385,156,1
385,236,1
385,9756,1
385,13125,1
279,2246,6
279,228,5
279,586,2
279,326,2
279,19383,2
279,1556,2
279,369,2
279,7724,1
279,19,1
279,53213,1
279,37451,1
279,41392,1
279,9829,1
279,339,1
279,5039,1
279,36023,1
279,40052,1
279,10798,1
279,258,1
279,3710,1
279,690,1
279,861,1
279,4879,1
279,3326,1
279,7193,1
279,9824,1
279,1454,1
279,173,1
130,223,1
130,20,1
130,6,1
579,268,2
579,458,2
579,1535,1
579,339,1
579,1210,1
579,5681,1
579,29589,1
579,467,1
579,5630,1
579,1025,1
1055,339,2
1055,790,2
1055,1016,1
1055,770,1
1055,19775,1
1055,32086,1
1055,26,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
323,339,16
323,369,13
323,437,12
323,1210,9
323,1943,7
323,6774,6
323,934,5
323,4975,4
323,7785,4
323,227,4
323,47,4
323,790,4
323,13125,3
323,228,3
323,3420,3
323,19,3
323,36548,3
323,1535,3
323,9922,2
323,46102,2
323,2246,2
323,30,2
323,6746,2
323,3167,1
323,2164,1
323,32962,1
323,9253,1
323,2596,1
323,329,1
323,37451,1
323,44074,1
323,39017,1
323,23283,1
323,32438,1
323,37522,1
323,28223,1
323,165,1
323,267,1
323,9834,1
323,457,1
323,4879,1
323,1033,1
323,142,1
323,16201,1
323,11111,1
323,31043,1
323,43299,1
323,10721,1
323,1594,1
323,48171,1
323,39195,1
323,32,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
801,1096,5
801,13601,3
801,46095,1
801,1351,1
801,11755,1
801,23279,1
801,5074,1
801,19,1
801,32214,1
801,339,1
801,889,1
801,782,1
801,1088,1
801,37447,1
468,4282,4
468,1350,3
468,790,2
468,1943,2
468,51105,1
468,13601,1
468,13585,1
468,47,1
468,1462,1
468,1016,1
468,10624,1
468,9253,1
468,782,1
468,548,1
468,2593,1
139,481,2
139,269,1
139,11757,1
974,227,34
974,8795,16
974,18679,9
974,2884,6
974,2001,5
974,4983,4
974,1980,4
974,875,4
974,32681,3
974,6675,3
974,42310,2
974,601,2
974,2607,2
974,35848,2
974,6030,2
974,35120,2
974,306,2
974,1106,2
974,6162,2
974,1978,2
974,151,2
974,564,1
974,42307,1
974,16149,1
974,3588,1
974,20057,1
974,16774,1
974,38668,1
974,38292,1
974,6774,1
974,34009,1
974,42625,1
974,10893,1
974,1002,1
974,1292,1
974,47,1
974,4103,1
974,3701,1
974,212,1
974,40056,1
974,30016,1
463,451,1
966,1281,3
966,5830,2
966,1060,2
966,12979,2
966,2004,2
966,951,2
966,2075,1
966,3545,1
966,31174,1
966,8687,1
966,66,1
966,210,1
966,35222,1
966,30276,1
966,8795,1
966,1887,1
966,6116,1
966,379,1
966,1261,1
966,6574,1
966,227,1
966,6629,1
966,3006,1
966,415,1
158,855,16
158,477,6
158,795,5
158,5030,4
158,1569,4
158,37786,2
158,51817,2
158,3239,1
158,34382,1
158,4535,1
158,1588,1
158,27989,1
158,440,1
158,43691,1
158,7059,1
158,16668,1
158,7769,1
158,863,1
158,2964,1
158,6164,1
158,2570,1
158,4879,1
158,6203,1
158,3000,1
158,5454,1
1023,32,2
1023,33051,1
1023,2966,1
603,530,9
603,2923,3
603,687,3
603,232,3
603,1929,1
603,1534,1
603,41392,1
603,2252,1
603,31884,1
603,48343,1
603,19157,1
603,11285,1
603,14719,1
603,7059,1
603,35250,1
603,1744,1
603,3805,1
603,178,1
603,6129,1
603,505,1
603,2081,1
603,874,1
603,33354,1
603,76,1
603,9941,1
603,1533,1
603,80,1
242,245,15
242,6293,1
242,509,1
242,14713,1
242,24833,1
242,2986,1
242,34636,1
242,24089,1
242,263,1
242,1608,1
242,7054,1
242,7592,1
242,10568,1
242,10165,1
242,9863,1
242,851,1
242,9513,1
242,2903,1
242,3482,1
242,12967,1
242,1604,1
242,200,1
204,2993,2
204,6682,2
204,4063,1
204,1195,1
204,9331,1
204,5112,1
204,6205,1
204,824,1
204,193,1
204,1006,1
204,11757,1
204,857,1
1259,885,1
222,889,4
222,918,1
222,20053,1
222,3323,1
222,252,1
222,467,1
830,1275,1
830,5097,1
830,2874,1
830,2798,1
1082,20031,1
1082,109,1
1082,1372,1
1082,477,1
1082,16524,1
1082,10357,1
1082,321,1
1082,953,1
1082,383,1
1082,366,1
284,1080,2
284,889,1
284,239,1
284,3089,1
284,2500,1
284,194,1
438,272,2
438,5682,1
1085,4975,3
1085,34240,1
1085,6682,1
1085,31240,1
1085,3342,1
1085,369,1
1085,9253,1
1085,13125,1
1085,30,1
1085,1793,1
1085,878,1
1085,5177,1
1085,346,1
21,6702,85
21,11061,59
21,20,46
21,918,24
21,223,20
21,10033,17
21,813,16
21,34572,16
21,1735,15
21,136,12
21,31964,12
21,269,12
21,3588,11
21,479,9
21,14513,8
21,1604,6
21,2001,6
21,5114,5
21,23755,5
21,527,4
21,42192,4
21,37202,4
21,31741,4
21,11617,3
21,20583,3
21,14719,3
21,15051,3
21,16498,2
21,249,2
21,18115,2
21,263,2
21,8624,2
21,13125,2
21,205,2
21,22043,2
21,20899,2
21,30276,2
21,34599,2
21,37521,2
21,1535,2
21,28171,2
21,28249,2
21,40221,2
21,25013,2
21,2330,2
21,22199,2
21,9513,2
21,6114,2
21,250,2
21,889,2
21,392,2
21,569,1
21,1418,1
21,6594,1
21,27899,1
21,38691,1
21,37105,1
21,40906,1
21,95,1
21,50608,1
21,34034,1
21,40834,1
21,31629,1
21,1050,1
21,2618,1
21,28,1
21,1,1
21,32182,1
21,530,1
21,121,1
21,26055,1
21,41467,1
21,28977,1
21,22097,1
21,42544,1
21,37991,1
21,2034,1
21,457,1
21,39388,1
21,1279,1
21,1559,1
21,18679,1
21,41353,1
21,235,1
21,36838,1
21,11757,1
21,45,1
21,41433,1
21,34542,1
21,2748,1
21,10721,1
21,10620,1
21,2836,1
21,170,1
21,17,1
21,14527,1
21,1000,1
21,4654,1
21,39355,1
21,278,1
21,5060,1
21,1200,1
21,12031,1
21,6,1
21,8917,1
21,738,1
21,1425,1
21,1412,1
21,12883,1
21,9863,1
21,7592,1
21,246,1
21,9919,1
21,154,1
21,28297,1
21,15,1
21,28121,1
21,2890,1
21,30694,1
21,400,1
21,10015,1
21,32930,1
21,129,1
21,39198,1
21,31933,1
21,202,1
21,4415,1
21,6033,1
21,11759,1
21,19505,1
21,516,1
21,6941,1
21,38408,1
21,19291,1
21,11241,1
21,36456,1
205,1,119
205,1292,34
205,4087,15
205,2418,14
205,6594,14
205,37520,11
205,918,10
205,45,9
205,7588,8
205,36563,7
205,21843,7
205,166,7
205,889,6
205,25183,5
205,6,5
205,4151,5
205,457,4
205,419,4
205,35120,4
205,11241,4
205,31339,3
205,1827,3
205,43697,2
205,14765,2
205,340,2
205,21,2
205,40052,2
205,2216,2
205,6895,2
205,2966,2
205,3298,2
205,39806,2
205,5039,2
205,44,2
205,411,2
205,40256,2
205,1860,2
205,606,2
205,2251,2
205,5355,2
205,50613,2
205,2001,2
205,13709,2
205,20507,1
205,27947,1
205,1167,1
205,177,1
205,617,1
205,13125,1
205,40074,1
205,2605,1
205,24439,1
205,2152,1
205,161,1
205,44388,1
205,4651,1
205,49738,1
205,34096,1
205,37521,1
205,227,1
205,33734,1
205,53150,1
205,33983,1
205,46569,1
205,4981,1
205,23755,1
205,11061,1
205,20057,1
205,36028,1
205,4970,1
205,249,1
205,67,1
205,2404,1
205,13335,1
205,136,1
205,790,1
205,150,1
205,2025,1
205,6746,1
205,6973,1
205,857,1
205,1703,1
205,8277,1
205,168,1
205,527,1
205,400,1
205,1731,1
205,12531,1
205,13203,1
205,25013,1
205,11633,1
205,33032,1
205,269,1
205,68,1
205,11933,1
205,8937,1
205,940,1
205,18679,1
205,167,1
205,1576,1
205,16211,1
205,23987,1
19,1535,115
19,13601,18
19,239,14
19,23283,14
19,820,11
19,33,10
19,37525,9
19,35737,8
19,3002,8
19,5114,6
19,6114,6
19,36649,6
19,1483,5
19,1520,5
19,134,5
19,7193,5
19,22535,4
19,32827,4
19,790,4
19,31043,4
19,32998,4
19,272,3
19,457,3
19,40911,3
19,467,3
19,5682,3
19,437,3
19,37521,3
19,52034,3
19,30740,3
19,323,3
19,1889,3
19,10087,3
19,121,3
19,32379,2
19,13125,2
19,26,2
19,6,2
19,12431,2
19,46102,2
19,5040,2
19,384,2
19,226,2
19,4039,2
19,37779,2
19,889,2
19,25183,2
19,31580,2
19,150,2
19,4879,2
19,23281,2
19,7724,2
19,33352,2
19,1508,2
19,369,2
19,1521,2
19,52092,2
19,455,2
19,14719,1
19,9253,1
19,4094,1
19,235,1
19,28223,1
19,994,1
19,20785,1
19,3342,1
19,2161,1
19,35120,1
19,21027,1
19,721,1
19,486,1
19,38161,1
19,9260,1
19,43325,1
19,54898,1
19,50586,1
19,2904,1
19,385,1
19,2246,1
19,282,1
19,31478,1
19,11061,1
19,279,1
19,198,1
19,38628,1
19,23279,1
19,1210,1
19,104,1
19,801,1
19,16592,1
19,22297,1
19,2216,1
19,28735,1
19,2596,1
19,3859,1
19,782,1
19,36028,1
19,754,1
19,30,1
19,1690,1
19,11837,1
19,202,1
19,2213,1
19,1983,1
19,1145,1
19,1695,1
19,5178,1
19,1243,1
19,13331,1
19,1571,1
19,2025,1
19,9756,1
19,11111,1
19,10163,1
19,2251,1
19,28621,1
19,934,1
19,4087,1
19,1827,1
19,3701,1
19,29,1
19,3306,1
19,570,1
19,50265,1
19,160,1
19,10620,1
19,6573,1
19,11741,1
19,31933,1
19,44,1
19,12035,1
384,14345,21
384,226,14
384,6880,10
384,16498,9
384,1690,8
384,8074,6
384,1535,6
384,2346,6
384,24781,5
384,44511,5
384,10620,5
384,889,4
384,22687,4
384,33,4
384,16512,4
384,916,4
384,1601,4
384,16592,4
384,3002,3
384,11757,3
384,22199,3
384,1818,3
384,3389,3
384,34542,3
384,934,3
384,22535,2
384,13601,2
384,6547,2
384,11837,2
384,42307,2
384,2216,2
384,58,2
384,46569,2
384,41380,2
384,67,2
384,10490,2
384,198,2
384,19,2
384,257,1
384,320,1
384,10218,1
384,4975,1
384,2775,1
384,30276,1
384,10793,1
384,37349,1
384,1647,1
384,27631,1
384,339,1
384,43690,1
384,1374,1
384,36023,1
384,3342,1
384,31339,1
384,38656,1
384,392,1
384,39463,1
384,6682,1
384,41433,1
384,10417,1
384,32615,1
384,5630,1
384,36871,1
384,10163,1
384,777,1
384,1860,1
384,1192,1
384,30,1
384,19855,1
384,52588,1
384,19429,1
384,22377,1
384,5682,1
384,11111,1
384,1454,1
384,9756,1
384,14353,1
384,440,1
235,1535,18
235,31043,15
235,2076,13
235,407,11
235,8425,10
235,341,9
235,12189,7
235,244,5
235,2985,4
235,31630,3
235,10568,3
235,40911,3
235,4896,3
235,16592,2
235,13601,2
235,10798,2
235,30187,2
235,22817,2
235,7662,2
235,28619,2
235,30015,2
235,7768,2
235,2204,2
235,228,2
235,335,2
235,4756,2
235,3002,1
235,30895,1
235,19,1
235,31478,1
235,1554,1
235,31227,1
235,27947,1
235,39539,1
235,52034,1
235,21,1
235,4898,1
235,37023,1
235,3673,1
235,1470,1
235,4039,1
235,1844,1
235,2077,1
235,61,1
235,3614,1
235,8100,1
235,347,1
235,2704,1
235,9981,1
235,1589,1
235,5678,1
235,31221,1
235,820,1
235,22535,1
235,2781,1
235,28621,1
174,257,16
174,1559,8
174,857,5
174,7580,3
174,41353,3
174,392,3
174,4063,3
174,287,2
174,8074,2
174,9513,2
174,8277,2
174,4999,2
174,1956,2
174,34443,1
174,1859,1
174,551,1
174,18679,1
174,14527,1
174,40748,1
174,4196,1
174,33475,1
174,12413,1
174,10213,1
174,1098,1
174,851,1
174,3588,1
174,6030,1
174,168,1
174,230,1
174,340,1
174,2683,1
18,2608,4
18,4039,1
18,6675,1
330,22535,9
330,4224,8
330,245,4
330,9513,2
330,776,2
330,32281,2
330,28677,2
330,2104,2
330,318,2
330,24,2
330,14227,1
330,11499,1
330,50,1
330,469,1
330,10719,1
330,200,1
330,857,1
330,6505,1
330,12467,1
330,197,1
330,6512,1
330,11887,1
330,2167,1
330,476,1
330,15379,1
330,102,1
330,59,1
330,5177,1
330,120,1
330,195,1
330,53,1
330,1913,1
330,37232,1
330,3467,1
330,1688,1
330,7817,1
330,456,1
330,269,1
330,1222,1
330,72,1
330,596,1
251,153,6
251,249,5
251,853,4
251,1195,3
251,3359,3
251,3092,2
251,16518,2
251,7058,2
251,8086,2
251,14765,2
251,15613,2
251,7088,2
251,6702,2
251,4814,2
251,5525,2
251,738,2
251,1604,2
251,123,2
251,17265,1
251,5835,1
251,419,1
251,4898,1
251,4081,1
251,243,1
251,32608,1
251,36407,1
251,534,1
251,16890,1
251,40730,1
251,14713,1
251,19815,1
251,52830,1
251,28249,1
251,9513,1
251,39196,1
251,24135,1
251,11061,1
251,15809,1
251,9919,1
251,31240,1
251,25013,1
251,1575,1
251,440,1
251,12321,1
251,5030,1
251,957,1
251,182,1
251,336,1
251,60,1
251,71,1
251,74,1
251,1035,1
251,381,1
251,5530,1
251,1735,1
251,10155,1
251,856,1
251,2523,1
251,850,1
251,696,1
251,613,1
251,173,1
251,61,1
251,5781,1
102,10162,15
102,3358,7
102,233,5
102,1485,3
102,120,3
102,11179,3
102,4181,3
102,1219,3
102,22789,2
102,333,2
102,49776,2
102,6574,2
102,32828,2
102,330,1
102,11457,1
102,9938,1
102,32673,1
102,40716,1
102,50265,1
102,35222,1
102,33206,1
102,14289,1
102,9513,1
